player1,player2,p1Score,p2Score
class battle.controllers.Memo.MemoController1,class battle.controllers.RotateAndShoot,250,30,0,0,675,1309.1975875895473,358.6219557788923,0.0,0.0
class battle.controllers.Memo.MemoController1,class battle.controllers.RotateAndShoot,270,20,0,0,470,758.7301923330659,455.9157253005799,0.0,0.0
class battle.controllers.Memo.MemoController1,class battle.controllers.RotateAndShoot,210,30,0,0,467,1093.2223964907328,307.34071210063934,0.0,0.0
class battle.controllers.Memo.MemoController1,class battle.controllers.RotateAndShoot,280,30,0,0,711,1689.0743857185232,303.3317509591767,0.0,0.0
class battle.controllers.Memo.MemoController1,class battle.controllers.RotateAndShoot,550,30,0,0,550,798.9781444851668,447.1323706860615,0.0,0.0
class battle.controllers.Naz.Naz_AI,class battle.controllers.Memo.MemoController1,30,250,0,0,724,381.3129251936772,389.3667847012582,815.5646750508257,1083.0337727905162
class battle.controllers.Naz.Naz_AI,class battle.controllers.Memo.MemoController1,30,260,0,0,634,327.3222338397217,347.2074185459216,833.2233432379268,854.8372537930784
class battle.controllers.Naz.Naz_AI,class battle.controllers.Memo.MemoController1,30,410,0,0,639,332.42318951285426,343.7840263800715,804.8940728655427,962.1077690518217
class battle.controllers.Naz.Naz_AI,class battle.controllers.Memo.MemoController1,10,70,0,0,582,303.7977277428452,316.90311390976325,964.8230128637776,646.7504988624773
class battle.controllers.Naz.Naz_AI,class battle.controllers.Memo.MemoController1,20,450,0,0,670,353.2622370419065,369.8013517000151,644.0570634664607,764.3660017704267
class battle.controllers.Naz.Naz_AI,class battle.controllers.Dani.DaniController,40,110,0,30,1000,516.8194496674159,543.5293474477812,2690.5011474663816,1663.3555461164585
class battle.controllers.Naz.Naz_AI,class battle.controllers.Dani.DaniController,40,160,0,26,1000,523.4790467147551,530.2067795687907,2342.105794605188,2225.540505671102
class battle.controllers.Naz.Naz_AI,class battle.controllers.Dani.DaniController,40,150,0,33,1000,513.4423874605027,535.8765993324596,2171.3998702588406,2284.330747156796
class battle.controllers.Naz.Naz_AI,class battle.controllers.Dani.DaniController,40,130,0,29,1000,520.4773448969826,534.6077533162855,2582.9538359388825,1924.1585889313317
class battle.controllers.Naz.Naz_AI,class battle.controllers.Dani.DaniController,40,140,0,40,1000,522.4760046128055,532.586996195886,2226.128767549226,2300.6713800951106
class battle.controllers.Naz.Naz_AI,class battle.controllers.Memo.MemoControllerRandom,0,40,0,50,1000,519.7871257538188,529.748539489027,1354.0868190436124,1238.923624579598
class battle.controllers.Naz.Naz_AI,class battle.controllers.Memo.MemoControllerRandom,30,90,0,13,1000,521.6592485961557,525.9257125458857,960.4323539282216,1611.1049467244513
class battle.controllers.Naz.Naz_AI,class battle.controllers.Memo.MemoControllerRandom,40,0,0,87,1000,525.090361867865,532.1099253453883,1470.1759182109276,1142.2823284344731
class battle.controllers.Naz.Naz_AI,class battle.controllers.Memo.MemoControllerRandom,40,240,0,0,1000,523.0380140437419,542.3632663260177,1375.2773577768894,1600.2511556606805
class battle.controllers.Naz.Naz_AI,class battle.controllers.Memo.MemoControllerRandom,30,90,0,48,1000,528.0532729365741,539.4079094067987,1399.3576578452714,1455.044319520591
class battle.controllers.Naz.Naz_AI,class battle.controllers.FireForwardController,40,0,0,0,159,83.90019404620239,91.34540048307883,446.0672112108284,0.0
class battle.controllers.Naz.Naz_AI,class battle.controllers.FireForwardController,30,0,0,0,159,84.12330010845527,88.17750939075327,446.0672112108284,0.0
class battle.controllers.Naz.Naz_AI,class battle.controllers.FireForwardController,40,0,0,0,159,84.27333805545744,97.47051153517215,446.0672112108284,0.0
class battle.controllers.Naz.Naz_AI,class battle.controllers.FireForwardController,30,0,0,0,159,82.74875690849628,100.59031598064226,446.0672112108284,0.0
class battle.controllers.Naz.Naz_AI,class battle.controllers.FireForwardController,40,0,0,0,159,85.62479790634195,117.09670806413361,446.0672112108284,0.0
class battle.controllers.Naz.Naz_AI,class battle.controllers.RotateAndShoot,20,20,0,0,159,84.09753744836225,97.84551562903602,0.0,0.0
class battle.controllers.Naz.Naz_AI,class battle.controllers.RotateAndShoot,20,20,0,0,159,82.87974218663568,92.08531583294098,0.0,0.0
class battle.controllers.Naz.Naz_AI,class battle.controllers.RotateAndShoot,20,20,0,0,159,82.71319926666982,94.77509274267534,0.0,0.0
class battle.controllers.Naz.Naz_AI,class battle.controllers.RotateAndShoot,20,20,0,0,159,84.24336147027024,95.16710600381822,0.0,0.0
class battle.controllers.Naz.Naz_AI,class battle.controllers.RotateAndShoot,20,20,0,0,159,82.09446327922396,95.93355648240139,0.0,0.0
class battle.controllers.Dani.DaniController,class battle.controllers.Memo.MemoController1,70,20,45,0,1000,2411.8974048486625,1923.3081282928733,1354.5254116476171,1532.7701076594058
class battle.controllers.Dani.DaniController,class battle.controllers.Memo.MemoController1,20,0,44,0,1000,2254.8517636955144,1911.845405772479,1807.5492535415951,2124.375383022434
class battle.controllers.Dani.DaniController,class battle.controllers.Memo.MemoController1,60,10,31,0,1000,2382.1089129781612,1988.3295806847188,1472.0597558255415,1462.473943070878
class battle.controllers.Dani.DaniController,class battle.controllers.Memo.MemoController1,40,0,42,0,1000,2346.356360836268,1792.9783910399356,1960.2611460817925,2041.7522258804875
class battle.controllers.Dani.DaniController,class battle.controllers.Memo.MemoController1,20,0,37,0,1000,2394.654340992637,1831.8115976575616,1327.9401330155274,1542.4725485794822
class battle.controllers.Dani.DaniController,class battle.controllers.Naz.Naz_AI,180,40,20,0,1000,2369.611599949773,2113.2398729122488,524.0739512557222,524.5098940459666
class battle.controllers.Dani.DaniController,class battle.controllers.Naz.Naz_AI,150,30,24,0,1000,2564.4131229464047,1988.6767174398685,522.126116526979,543.8017514750117
class battle.controllers.Dani.DaniController,class battle.controllers.Naz.Naz_AI,160,20,26,0,1000,2231.750588453124,2380.100201132142,533.3922879973245,534.687177755272
class battle.controllers.Dani.DaniController,class battle.controllers.Naz.Naz_AI,150,40,24,0,1000,2331.4471424087387,2154.3559825619104,517.3343140417776,531.9633962048205
class battle.controllers.Dani.DaniController,class battle.controllers.Naz.Naz_AI,160,40,22,0,1000,2424.351790082779,2049.9738876396887,527.4031365146989,534.68079355173
class battle.controllers.Dani.DaniController,class battle.controllers.Memo.MemoControllerRandom,60,70,50,7,1000,1848.6940658063672,2123.9571052081747,1367.3793339984538,1623.3012007250898
class battle.controllers.Dani.DaniController,class battle.controllers.Memo.MemoControllerRandom,50,60,35,0,1000,2070.5147500984076,2013.684869310038,1764.1258678717743,1886.6070343583508
class battle.controllers.Dani.DaniController,class battle.controllers.Memo.MemoControllerRandom,80,50,48,8,1000,1873.0124406138427,2016.7162976225206,1244.7473633602149,1772.6982336188373
class battle.controllers.Dani.DaniController,class battle.controllers.Memo.MemoControllerRandom,40,70,42,15,1000,1982.4124784354606,2198.458485205145,1635.9221326199663,1577.432867115661
class battle.controllers.Dani.DaniController,class battle.controllers.Memo.MemoControllerRandom,170,50,30,4,1000,2063.944057946888,2012.8439968576079,1826.4211422720803,1553.4804039780106
class battle.controllers.Dani.DaniController,class battle.controllers.FireForwardController,170,0,10,0,1000,2087.9188638495034,2088.634722586031,2969.0672112108286,0.0
class battle.controllers.Dani.DaniController,class battle.controllers.FireForwardController,170,0,10,0,1000,2087.9188638495034,2088.634722586031,2969.0672112108286,0.0
class battle.controllers.Dani.DaniController,class battle.controllers.FireForwardController,170,0,10,0,1000,2087.9188638495034,2088.634722586031,2969.0672112108286,0.0
class battle.controllers.Dani.DaniController,class battle.controllers.FireForwardController,170,0,10,0,1000,2087.9188638495034,2088.634722586031,2969.0672112108286,0.0
class battle.controllers.Dani.DaniController,class battle.controllers.FireForwardController,170,0,10,0,1000,2087.9188638495034,2088.634722586031,2969.0672112108286,0.0
class battle.controllers.Dani.DaniController,class battle.controllers.RotateAndShoot,240,20,8,0,1000,2180.1443188955545,2175.271978635404,0.0,0.0
class battle.controllers.Dani.DaniController,class battle.controllers.RotateAndShoot,240,20,8,0,1000,2180.1443188955545,2175.271978635404,0.0,0.0
class battle.controllers.Dani.DaniController,class battle.controllers.RotateAndShoot,240,20,8,0,1000,2180.1443188955545,2175.271978635404,0.0,0.0
class battle.controllers.Dani.DaniController,class battle.controllers.RotateAndShoot,240,20,8,0,1000,2180.1443188955545,2175.271978635404,0.0,0.0
class battle.controllers.Dani.DaniController,class battle.controllers.RotateAndShoot,240,20,8,0,1000,2180.1443188955545,2175.271978635404,0.0,0.0
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.Memo.MemoController1,130,120,0,0,950,1307.1972253668384,1497.8419602886152,1558.3533985358924,1320.5390334700462
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.Memo.MemoController1,20,130,44,0,1000,1330.2803538980256,1572.5200923796265,2159.3866304580197,1884.718987655193
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.Memo.MemoController1,100,120,24,0,1000,1779.343436612081,1700.2303026514794,1362.6147118501203,1560.3211141700824
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.Memo.MemoController1,30,90,34,0,1000,1825.762236959682,1515.3902207385745,1782.3839681083837,1691.5432534760384
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.Memo.MemoController1,90,100,27,0,1000,1680.5169997429273,1582.957964080206,1582.3853992105132,1749.2716912843275
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.Naz.Naz_AI,170,20,26,0,1000,1974.004788181676,1803.1914262929558,516.9636874600765,541.1012942883093
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.Naz.Naz_AI,190,30,29,0,1000,2335.06363577501,1609.3597496985976,526.7266210762195,532.2827097887904
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.Naz.Naz_AI,170,30,17,0,1000,2014.1119304817148,1420.278804134572,515.696351187774,529.862973481157
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.Naz.Naz_AI,180,30,23,0,1000,1911.8881673998535,1379.8985403707493,518.6933315106779,533.0358243958367
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.Naz.Naz_AI,200,30,17,0,1000,2355.919625469175,1247.8231343511482,520.1484199896602,542.6583282711096
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.Dani.DaniController,60,170,0,37,1000,1651.1124262693913,1410.9631309059434,1998.337751081413,1993.8519077707642
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.Dani.DaniController,80,50,24,47,1000,1738.590187630566,1392.104241619899,1999.9216809552424,2313.0813510892353
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.Dani.DaniController,50,90,18,54,1000,1509.544811966283,1430.7470722761839,2003.6867831634977,2025.9189056466612
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.Dani.DaniController,10,70,32,45,1000,2031.076085253014,1162.6030329044236,2305.6293549155303,1950.095559041818
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.Dani.DaniController,100,220,27,34,1000,1819.2928451785087,1829.163776219029,2050.204859842063,1932.5498924224876
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.FireForwardController,20,0,34,0,1000,1808.5823362649055,1684.9501851488712,2969.0672112108286,0.0
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.FireForwardController,40,0,24,0,1000,1904.0677339610177,1538.3163454152946,2969.0672112108286,0.0
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.FireForwardController,40,0,19,0,1000,1460.896181497584,1579.0716901632402,2969.0672112108286,0.0
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.FireForwardController,10,0,25,0,1000,1995.661293392129,1376.676190417259,2969.0672112108286,0.0
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.FireForwardController,80,0,42,0,1000,1864.807046498266,1382.5034412386967,2969.0672112108286,0.0
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.RotateAndShoot,200,40,18,0,1000,2390.2770825259163,1011.8355249939594,0.0,0.0
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.RotateAndShoot,230,30,10,0,1000,1635.4529515884794,1273.9608615493007,0.0,0.0
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.RotateAndShoot,330,20,7,0,1000,1999.4300892120905,1747.5804046974454,0.0,0.0
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.RotateAndShoot,250,20,23,0,1000,2032.0492948197611,1502.9835520832532,0.0,0.0
class battle.controllers.Memo.MemoControllerRandom,class battle.controllers.RotateAndShoot,250,20,0,0,957,1194.747881449484,1648.080906501125,0.0,0.0
class battle.controllers.FireForwardController,class battle.controllers.Memo.MemoController1,0,160,0,0,627,1850.0672112108284,0.0,837.5303025540647,697.7364150660678
class battle.controllers.FireForwardController,class battle.controllers.Memo.MemoController1,0,40,0,0,671,1982.0672112108284,0.0,892.895439677473,864.8568493342756
class battle.controllers.FireForwardController,class battle.controllers.Memo.MemoController1,0,160,0,0,770,2279.0672112108286,0.0,870.0053433441499,493.91006017312264
class battle.controllers.FireForwardController,class battle.controllers.Memo.MemoController1,120,40,0,0,476,1397.0672112108284,0.0,385.107663491597,330.56423853499945
class battle.controllers.FireForwardController,class battle.controllers.Memo.MemoController1,0,10,0,0,343,998.0672112108284,0.0,441.4786790952707,399.5856956852861
class battle.controllers.FireForwardController,class battle.controllers.Naz.Naz_AI,0,20,0,0,159,446.0672112108284,0.0,84.69938016683668,99.79171533171657
class battle.controllers.FireForwardController,class battle.controllers.Naz.Naz_AI,0,30,0,0,159,446.0672112108284,0.0,82.67131121646652,105.46935351732525
class battle.controllers.FireForwardController,class battle.controllers.Naz.Naz_AI,0,30,0,0,159,446.0672112108284,0.0,83.8664043793758,91.10305683620429
class battle.controllers.FireForwardController,class battle.controllers.Naz.Naz_AI,0,20,0,0,159,446.0672112108284,0.0,84.23607568321894,97.11870602593197
class battle.controllers.FireForwardController,class battle.controllers.Naz.Naz_AI,0,20,0,0,159,446.0672112108284,0.0,82.5276207323985,99.7420115182273
class battle.controllers.FireForwardController,class battle.controllers.Dani.DaniController,0,200,0,36,1000,2969.0672112108286,0.0,2151.383766804806,2071.3810462846136
class battle.controllers.FireForwardController,class battle.controllers.Dani.DaniController,0,200,0,36,1000,2969.0672112108286,0.0,2151.383766804806,2071.3810462846136
class battle.controllers.FireForwardController,class battle.controllers.Dani.DaniController,0,200,0,36,1000,2969.0672112108286,0.0,2151.383766804806,2071.3810462846136
class battle.controllers.FireForwardController,class battle.controllers.Dani.DaniController,0,200,0,36,1000,2969.0672112108286,0.0,2151.383766804806,2071.3810462846136
class battle.controllers.FireForwardController,class battle.controllers.Dani.DaniController,0,200,0,36,1000,2969.0672112108286,0.0,2151.383766804806,2071.3810462846136
class battle.controllers.FireForwardController,class battle.controllers.Memo.MemoControllerRandom,0,110,0,17,1000,2969.0672112108286,0.0,2367.010333439806,1227.546280161859
class battle.controllers.FireForwardController,class battle.controllers.Memo.MemoControllerRandom,0,30,0,37,1000,2969.0672112108286,0.0,1780.8828790267946,1733.4707942970542
class battle.controllers.FireForwardController,class battle.controllers.Memo.MemoControllerRandom,0,30,0,33,1000,2969.0672112108286,0.0,1095.9859142632656,1338.2159950939083
class battle.controllers.FireForwardController,class battle.controllers.Memo.MemoControllerRandom,0,20,0,8,1000,2969.0672112108286,0.0,1305.5905122271174,1617.1840153687663
class battle.controllers.FireForwardController,class battle.controllers.Memo.MemoControllerRandom,0,20,0,38,1000,2969.0672112108286,0.0,2021.0895738721679,1279.5545016448393
class battle.controllers.FireForwardController,class battle.controllers.RotateAndShoot,320,30,0,0,159,446.0672112108284,0.0,0.0,0.0
class battle.controllers.FireForwardController,class battle.controllers.RotateAndShoot,320,30,0,0,159,446.0672112108284,0.0,0.0,0.0
class battle.controllers.FireForwardController,class battle.controllers.RotateAndShoot,320,30,0,0,159,446.0672112108284,0.0,0.0,0.0
class battle.controllers.FireForwardController,class battle.controllers.RotateAndShoot,320,30,0,0,159,446.0672112108284,0.0,0.0,0.0
class battle.controllers.FireForwardController,class battle.controllers.RotateAndShoot,320,30,0,0,159,446.0672112108284,0.0,0.0,0.0
class battle.controllers.RotateAndShoot,class battle.controllers.Memo.MemoController1,40,470,0,0,782,0.0,0.0,666.2296280733535,842.696553641232
class battle.controllers.RotateAndShoot,class battle.controllers.Memo.MemoController1,30,530,0,0,717,0.0,0.0,709.2517830647262,709.3066126653647
class battle.controllers.RotateAndShoot,class battle.controllers.Memo.MemoController1,30,180,0,0,641,0.0,0.0,692.6026962776239,933.9061525703916
class battle.controllers.RotateAndShoot,class battle.controllers.Memo.MemoController1,30,500,0,0,620,0.0,0.0,744.0467039960224,597.0906816636207
class battle.controllers.RotateAndShoot,class battle.controllers.Memo.MemoController1,20,30,0,0,550,0.0,0.0,715.0311301721523,850.4295662322112
class battle.controllers.RotateAndShoot,class battle.controllers.Naz.Naz_AI,20,10,0,0,159,0.0,0.0,82.23811646098956,96.49589717481324
class battle.controllers.RotateAndShoot,class battle.controllers.Naz.Naz_AI,20,10,0,0,159,0.0,0.0,83.62591967242619,100.92894419027103
class battle.controllers.RotateAndShoot,class battle.controllers.Naz.Naz_AI,10,10,0,0,159,0.0,0.0,79.84274009015435,96.75375664802634
class battle.controllers.RotateAndShoot,class battle.controllers.Naz.Naz_AI,20,10,0,0,159,0.0,0.0,81.24232569831385,95.45355272227107
class battle.controllers.RotateAndShoot,class battle.controllers.Naz.Naz_AI,10,10,0,0,159,0.0,0.0,80.78943371187385,96.23947222828292
class battle.controllers.RotateAndShoot,class battle.controllers.Dani.DaniController,40,120,0,32,1000,0.0,0.0,2661.9085475764027,2049.857956346632
class battle.controllers.RotateAndShoot,class battle.controllers.Dani.DaniController,40,120,0,32,1000,0.0,0.0,2661.9085475764027,2049.857956346632
class battle.controllers.RotateAndShoot,class battle.controllers.Dani.DaniController,40,120,0,32,1000,0.0,0.0,2661.9085475764027,2049.857956346632
class battle.controllers.RotateAndShoot,class battle.controllers.Dani.DaniController,40,120,0,32,1000,0.0,0.0,2661.9085475764027,2049.857956346632
class battle.controllers.RotateAndShoot,class battle.controllers.Dani.DaniController,40,120,0,32,1000,0.0,0.0,2661.9085475764027,2049.857956346632
class battle.controllers.RotateAndShoot,class battle.controllers.Memo.MemoControllerRandom,40,160,0,0,856,0.0,0.0,1029.8258398751882,1016.7139274750011
class battle.controllers.RotateAndShoot,class battle.controllers.Memo.MemoControllerRandom,40,180,0,8,1000,0.0,0.0,1494.2852837607963,1840.184529175321
class battle.controllers.RotateAndShoot,class battle.controllers.Memo.MemoControllerRandom,20,60,0,38,1000,0.0,0.0,1291.7353513074058,1347.0061014157836
class battle.controllers.RotateAndShoot,class battle.controllers.Memo.MemoControllerRandom,30,60,0,35,1000,0.0,0.0,1622.222696927614,1373.0722023894932
class battle.controllers.RotateAndShoot,class battle.controllers.Memo.MemoControllerRandom,0,100,0,33,1000,0.0,0.0,1345.6405724470314,1771.3988422711448
class battle.controllers.RotateAndShoot,class battle.controllers.FireForwardController,40,460,0,0,159,0.0,0.0,446.0672112108284,0.0
class battle.controllers.RotateAndShoot,class battle.controllers.FireForwardController,40,460,0,0,159,0.0,0.0,446.0672112108284,0.0
class battle.controllers.RotateAndShoot,class battle.controllers.FireForwardController,40,460,0,0,159,0.0,0.0,446.0672112108284,0.0
class battle.controllers.RotateAndShoot,class battle.controllers.FireForwardController,40,460,0,0,159,0.0,0.0,446.0672112108284,0.0
class battle.controllers.RotateAndShoot,class battle.controllers.FireForwardController,40,460,0,0,159,0.0,0.0,446.0672112108284,0.0
